"team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"Brighton & Hove Albion","Premier League","England","2023","Arrivals","Yasin Ayari","https://www.transfermarkt.com/yasin-ayari/profil/spieler/667287","Central Midfield","20","Sweden","Coventry","Championship","England",NA,TRUE,"End of loan Jan 4, 2024","Winter",NA,NA,NA,NA
"Brighton & Hove Albion","Premier League","England","2023","Arrivals","Jeremy Sarmiento","https://www.transfermarkt.com/jeremy-sarmiento/profil/spieler/568005","Left Winger","21","Ecuador","West Brom","Championship","England",NA,TRUE,"End of loan Jan 1, 2024","Winter",NA,NA,NA,NA
"Brighton & Hove Albion","Premier League","England","2023","Arrivals","Ed Turns","https://www.transfermarkt.com/ed-turns/profil/spieler/580809","Centre-Back","21","Wales","Leyton Orient","League One","England",NA,TRUE,"End of loan Jan 31, 2024","Winter",NA,NA,NA,NA
"Brighton & Hove Albion","Premier League","England","2023","Arrivals","Jensen Weir","https://www.transfermarkt.com/jensen-weir/profil/spieler/520651","Central Midfield","21","England","Blackpool","League One","England",NA,TRUE,"End of loan Jan 1, 2024","Winter",NA,NA,NA,NA
"Brighton & Hove Albion","Premier League","England","2023","Departures","Mahmoud Dahoud","https://www.transfermarkt.com/mahmoud-dahoud/profil/spieler/191422","Central Midfield","28","Syria","VfB Stuttgart","Bundesliga","Germany",NA,TRUE,"loan transfer","Winter",24,14,0,682
"Brighton & Hove Albion","Premier League","England","2023","Departures","Yasin Ayari","https://www.transfermarkt.com/yasin-ayari/profil/spieler/667287","Central Midfield","20","Sweden","Blackburn","Championship","England",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Brighton & Hove Albion","Premier League","England","2023","Departures","Jeremy Sarmiento","https://www.transfermarkt.com/jeremy-sarmiento/profil/spieler/568005","Left Winger","21","Ecuador","Ipswich","Championship","England",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Brighton & Hove Albion","Premier League","England","2023","Departures","Adrian Mazilu","https://www.transfermarkt.com/adrian-mazilu/profil/spieler/723835","Right Winger","18","Romania","Vitesse","Eredivisie","Netherlands",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Brighton & Hove Albion","Premier League","England","2023","Departures","Ed Turns","https://www.transfermarkt.com/ed-turns/profil/spieler/580809","Centre-Back","21","Wales","Crewe Alexandra","League Two","England",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Brighton & Hove Albion","Premier League","England","2023","Departures","Jensen Weir","https://www.transfermarkt.com/jensen-weir/profil/spieler/520651","Central Midfield","21","England","Port Vale","League One","England",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"West Ham United","Premier League","England","2023","Arrivals","Mohammed Kudus","https://www.transfermarkt.com/mohammed-kudus/profil/spieler/543499","Attacking Midfield","23","Ghana","Ajax","Eredivisie","Netherlands",4.3e+07,FALSE,NA,"Summer",34,34,11,2529
"West Ham United","Premier League","England","2023","Arrivals","Edson Álvarez","https://www.transfermarkt.com/edson-alvarez/profil/spieler/401356","Defensive Midfield","25","Mexico","Ajax","Eredivisie","Netherlands",3.8e+07,FALSE,NA,"Summer",35,35,2,2661
"West Ham United","Premier League","England","2023","Arrivals","James Ward-Prowse","https://www.transfermarkt.com/james-ward-prowse/profil/spieler/181579","Central Midfield","28","England","Southampton","Championship","England",34800000,FALSE,NA,"Summer",40,40,5,3179
"West Ham United","Premier League","England","2023","Arrivals","Konstantinos Mavropanos","https://www.transfermarkt.com/konstantinos-mavropanos/profil/spieler/415912","Centre-Back","25","Greece","VfB Stuttgart","Bundesliga","Germany",2e+07,FALSE,NA,"Summer",37,27,1,2197
"West Ham United","Premier League","England","2023","Arrivals","Andy Irving","https://www.transfermarkt.com/andy-irving/profil/spieler/430310","Central Midfield","23","Scotland","A. Klagenfurt","Bundesliga","Austria",1760000,FALSE,NA,"Summer",NA,NA,NA,NA
"West Ham United","Premier League","England","2023","Arrivals","Divin Mubama","https://www.transfermarkt.com/divin-mubama/profil/spieler/670848","Centre-Forward","18","England","West Ham U21","Premier League 2","England",NA,FALSE,"-","Summer",35,12,0,269
"West Ham United","Premier League","England","2023","Arrivals","Nikola Vlasic","https://www.transfermarkt.com/nikola-vlasic/profil/spieler/293200","Attacking Midfield","25","Croatia","Torino","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"West Ham United","Premier League","England","2023","Arrivals","Flynn Downes","https://www.transfermarkt.com/flynn-downes/profil/spieler/506189","Central Midfield","25","England","Southampton","Championship","England",NA,TRUE,"End of loan May 31, 2024","Summer",NA,NA,NA,NA
"West Ham United","Premier League","England","2023","Arrivals","Arthur Masuaku","https://www.transfermarkt.com/arthur-masuaku/profil/spieler/181380","Left-Back","29","DR Congo","Besiktas","Süper Lig","Türkiye",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"West Ham United","Premier League","England","2023","Departures","Declan Rice","https://www.transfermarkt.com/declan-rice/profil/spieler/357662","Defensive Midfield","24","England","Arsenal","Premier League","England",116600000,FALSE,NA,"Summer",NA,NA,NA,NA
"West Ham United","Premier League","England","2023","Departures","Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","Centre-Forward","24","Italy","Atalanta BC","Serie A","Italy",25500000,FALSE,NA,"Summer",NA,NA,NA,NA
"West Ham United","Premier League","England","2023","Departures","Nikola Vlasic","https://www.transfermarkt.com/nikola-vlasic/profil/spieler/293200","Attacking Midfield","25","Croatia","Torino","Serie A","Italy",12800000,FALSE,NA,"Summer",NA,NA,NA,NA
"West Ham United","Premier League","England","2023","Departures","Arthur Masuaku","https://www.transfermarkt.com/arthur-masuaku/profil/spieler/181380","Left-Back","29","DR Congo","Besiktas","Süper Lig","Türkiye",2e+06,FALSE,NA,"Summer",NA,NA,NA,NA
"West Ham United","Premier League","England","2023","Departures","Manuel Lanzini","https://www.transfermarkt.com/manuel-lanzini/profil/spieler/135853","Attacking Midfield","30","Argentina","River Plate","Copa de la Liga","Argentina",0,FALSE,NA,"Summer",NA,NA,NA,NA
"West Ham United","Premier League","England","2023","Departures","Flynn Downes","https://www.transfermarkt.com/flynn-downes/profil/spieler/506189","Central Midfield","24","England","Southampton","Championship","England",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"West Ham United","Premier League","England","2023","Departures","Andy Irving","https://www.transfermarkt.com/andy-irving/profil/spieler/430310","Central Midfield","23","Scotland","A. Klagenfurt","Bundesliga","Austria",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"West Ham United","Premier League","England","2023","Arrivals","Kalvin Phillips","https://www.transfermarkt.com/kalvin-phillips/profil/spieler/351749","Defensive Midfield","28","England","Man City","Premier League","England",7e+06,TRUE,NA,"Winter",9,8,0,283
"West Ham United","Premier League","England","2023","Departures","Pablo Fornals","https://www.transfermarkt.com/pablo-fornals/profil/spieler/357885","Attacking Midfield","27","Spain","Real Betis","LaLiga","Spain",8e+06,FALSE,NA,"Winter",31,23,0,964
